"school_ID" "stud_ID" "grade" "gender" "immig" "SCHRISK" "BULLIED" "FEELSAFE" "BELONG" "TEACHSUP" "ANXMAT" "MATHPERS" "math_time" "study_time" "EXERPRAC" "STUDYHMW" "PAREDINT" "ESCS" "FAMSUP" "FAMSUPSL" "PV1MATH" "PV2MATH" "PV3MATH" "PV4MATH" "PV5MATH" "PV6MATH" "PV7MATH" "PV8MATH" "PV9MATH" "PV10MATH" "mate" "MACTIV" "SCHSIZE" "SMRATIO" "SCHSEL"
"1433" "38000017" "38002077" 1 0 0 -0.4624 1.0905 0.1413 -0.0737 -0.1002 0.6566 -0.3526 3 6 0 10 9 -1.2454 -0.8956 0.5366 388.249 393.902 396.411 365.943 386.668 408.443 342.055 369.834 310.275 390.115 375.1895 1 474 45.1429 3
"1434" "38000115" "38002078" 1 0 0 -0.4624 -0.1325 1.1246 -0.7396 0.1475 1.0508 -0.4556 1 1 2 3 12 0.2046 -0.5242 0.4193 521.022 530.554 507.772 562.447 457.384 532.366 518.572 497.649 478.565 565.903 517.2234 3 242 80.6667 1
"1435" "38000089" "38002079" 1 1 0 -0.4624 -1.228 1.1246 -0.1981 -1.0693 0.4252 -0.6773 1 3 3 5 12 0.2087 -0.3254 -0.8034 414.713 459.032 480.744 473.19 449.337 472.13 477.166 431.914 462.794 473.139 459.4159 3 593 53.9091 1
"1436" "38000207" "38002080" 0 1 0 3.0521 0.7295 -1.4182 -0.6898 1.5558 0.8918 2.2624 2 3 0 8 12 -0.7125 1.7504 1.1767 412.705 487.903 406.835 438.955 434.85 432.682 451.861 401.923 407.045 414.397 428.9156 1 418 76 2
"1437" "38000122" "38002081" 1 0 0 0.4017 -1.228 0.6942 0.1689 -1.0693 -0.2758 -0.9528 1 3 1 2 12 -0.5842 -0.8078 0.203 695.531 664.265 621.329 682.019 694.985 690.399 678.083 652.416 636.714 681.104 669.6845 NA NA NA NA
"1438" "38000049" "38002082" 1 0 0 -0.4624 -0.1325 -0.756 1.4938 -0.5635 0.1931 0.9356 1 3 6 6 14.5 0.0783 -1.28 0.4602 503.143 515.361 500.829 475.401 531.157 508.824 500.84 524.568 491.071 517.374 506.8568 4 414 92 1
"1439" "38000209" "38002085" 1 0 0 0.8125 0.2289 -1.1042 0.1569 -0.8059 0.6647 -0.0415 1 2 10 8 14.5 -0.2445 0.7804 0.6539 437.114 470.507 413.684 473.744 423.93 420.377 458.311 414.205 440.482 470.433 442.2787 2 1111 100 3
"1440" "38000265" "38002086" 0 0 0 -0.4624 -0.267 -0.039 1.0846 1.5558 0.1931 -2.6441 3 2 10 9 16 0.418 -0.1238 NA 395.499 386.806 451.989 362.992 485.734 438.145 411.376 359.595 352.037 427.632 407.1805 2 850 89.4737 1
"1441" "38000162" "38002087" 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA -0.9498 NA NA 372.168 350.745 329.36 385.841 301.868 378.047 323.713 305.951 314.845 311.358 337.3896 1 1052 91.4783 3
"1442" "38000056" "38002088" 1 0 0 -0.4624 -1.228 -0.756 0.0271 -0.3322 0.6387 -0.4652 2 3 9 4 12 -0.7686 -0.5148 NA 491.51 449.541 484.913 521.068 524.009 505.789 490.651 507.183 526.859 529.627 503.115 4 1787 100 3
"1443" "38000152" "38002089" 1 0 0 -0.4624 -1.228 0.4417 0.1161 -0.5635 0.544 -0.1833 2 3 10 10 16 0.5123 1.7399 0.7841 445.401 460.447 477.095 476.588 446.828 457.833 521.302 463.754 442.587 483.98 467.5815 1 974 100 2
"1444" "38000273" "38002091" 1 1 0 -0.4624 0.9533 -0.039 -0.9199 1.5558 -1.2788 0.31 3 5 6 10 9 -1.4713 -0.1523 0.9761 417.074 428.199 449.346 447.734 428.15 400.202 406.644 449.504 414.07 401.329 424.2252 4 602 52.3478 3
"1445" "38000129" "38002092" 1 1 0 0.703 -1.228 1.1246 -0.5047 0.1475 0.905 2.3634 2 NA 8 8 9 -1.5136 -0.2981 0.4149 315.126 335.482 266.69 317.363 291.321 355.191 350.035 373.883 330.912 311.162 324.7165 1 511 63.875 3
"1446" "38000019" "38002093" 1 0 0 -0.4624 -1.228 -1.2649 2.4581 -0.1002 0.1932 1.1715 2 2 4 10 14.5 0.3523 -0.7498 1.4627 450.125 438.081 457.95 448.114 441.258 443.33 428.225 455.082 436.244 421.811 442.022 0 289 72.25 1
"1447" "38000229" "38002094" 1 0 0 0.4017 -1.228 1.1246 0.1958 -0.8059 -0.2885 -1.3594 1 3 5 4 16 0.4292 0.7251 1.0944 534.866 555.421 508.623 515.6 499.974 503.43 535.008 527.773 555.043 563.145 529.8883 3 1026 78.9231 3
"1448" "38000297" "38002097" 1 1 0 0.4017 0.8029 -1.15 -0.6353 -1.3627 -0.0575 -0.6985 1 1 10 4 14.5 -0.265 -0.4619 0.1283 471.087 458.46 513.861 456.466 456.875 470.258 528.647 464.257 501.602 481.775 480.3288 4 278 29.2632 1
"1449" "38000070" "38002101" 1 1 0 -0.4624 0.6967 -1.529 -1.3241 -0.3322 -0.5191 0.5969 4 6 6 10 16 1.088 -0.7366 -0.8043 655.615 608.971 555.104 624.39 640.495 635.154 614.76 607.075 651.956 609.81 620.333 4 2064 71.1724 2
"1450" "38000188" "38002102" 1 0 1 -0.4624 -0.1966 -1.466 -0.7567 0.1475 0.7774 -0.7824 6 6 10 10 12 -1.2634 -0.8647 0.3285 441.748 378.185 430.576 400.902 445.787 456.431 477.636 443.371 410.421 487.636 437.2693 3 242 80.6667 1
"1451" "38000115" "38002105" 1 0 1 -0.4624 0.9271 1.1246 -2.0199 0.1475 -0.9877 0.0408 1 1 4 3 12 0.3297 -0.5412 1.0022 399.527 386.575 370.672 389.347 379.808 384.055 388.909 403.391 356.071 441.217 389.9572 3 242 80.6667 1
"1452" "38000300" "38002106" 1 0 0 0.4017 -1.228 1.1246 0.7356 0.4357 -0.0394 0.2629 1 2 2 2 14.5 -0.1449 -0.8137 0.6317 580.79 597.729 622.346 612.468 584.232 577.762 554.762 633.228 606.484 545.639 591.544 3 606 67.3333 1
"1453" "38000199" "38002107" 2 1 0 0.8125 -0.4588 0.2852 -0.642 0.8211 0.5653 -0.1062 3 3 6 10 12 0.5748 0.4363 NA 535.87 538.62 493.581 571.033 537.677 539.537 490.58 499.16 505.886 592.442 530.4386 4 663 53.04 3
"1454" "38000332" "38002110" 1 0 0 -0.4624 -1.228 0.6942 -0.1981 -2.1346 -0.4577 -0.3607 1 3 6 8 16 1.1362 -0.1899 NA 562.72 620.723 582.12 596.367 580.069 563.351 579.458 538.155 629.922 554.029 580.6914 1 143 23.8333 3
"1455" "38000280" "38002111" 1 1 0 -0.4624 -0.1325 -1.5361 2.2967 -2.9095 2.635 -0.6685 1 1 0 2 12 -0.6569 -0.4834 NA 445.818 476.726 447.474 499.299 462.64 485.089 464.642 442.077 453.062 476.933 465.376 4 376 100 2
"1456" "38000252" "38002113" 1 0 0 0.8125 -1.228 -0.756 0.5337 1.5558 -0.3744 -0.7348 1 1 10 5 16 1.4865 -0.784 -0.4826 418.704 432.155 461.858 481.336 484.82 485.829 432.585 489.453 511.395 498.006 469.6141 3 156 31.2 2
"1457" "38000272" "38002116" 1 1 0 -0.4624 -1.228 0.1368 1.1471 -1.0693 1.0112 -1.4336 1 5 4 7 12 -0.9201 -0.1709 NA 467.177 446.386 449.474 455.569 471.15 509.878 446.735 441.815 489.658 458.944 463.6786 2 1095 68.4375 3
"1458" "38000299" "38002117" 1 1 0 -0.4624 -1.228 -0.039 0.1742 -1.0693 0.602 -0.0567 3 5 2 5 14.5 -0.2552 NA NA 570.697 530.211 549.602 548.836 551.126 520.202 579.785 513.084 554.508 536.512 545.4563 4 910 100 3
"1459" "38000246" "38002118" 1 0 0 0.8125 -1.228 0.1413 0.5181 0.1475 0.6387 0.2714 1 3 10 4 12 0.2202 -0.4613 0.6266 579.379 556.581 589.718 521.049 587.154 569.865 545.692 577.935 535.17 574.348 563.6891 5 867 59.7931 2
"1460" "38000155" "38002119" 1 0 0 -0.4624 -0.1325 1.1246 0.5096 -1.0693 -0.5006 -0.2063 1 4 3 7 14.5 -0.0795 -0.7102 0.269 526.267 536.106 546.986 485.523 499.229 536.729 570.559 510.472 552.434 509.014 527.3319 2 714 84 3
"1461" "38000342" "38002120" 2 1 0 -0.4624 -1.228 1.1246 2.7562 1.5558 0.051 2.4604 6 6 10 10 16 1.6772 1.7803 2.3508 385.826 340.939 343.667 301.605 346.844 401.062 376.064 351.079 404.213 478.195 372.9494 3 845 73.4783 2
"1462" "38000055" "38002121" 1 0 0 0.4017 -1.228 -0.756 -0.338 -0.1002 0.7889 -0.4446 3 3 0 0 14.5 -0.2412 1.6917 -0.0042 466.772 441.732 404.465 471.585 427.852 448.443 451.043 474.598 462.648 424.888 447.4026 0 64 64 3
"1463" "38000308" "38002122" 1 0 0 -0.4624 -1.228 1.1246 0.0355 -0.3322 0.1031 1.8364 1 3 6 5 16 0.744 -0.0985 -0.4124 680.33 664.591 665.19 674.816 655.711 627.652 696.14 610.52 685.522 603.37 656.3842 3 632 50.56 3
"1464" "38000220" "38002123" 1 0 1 3.0521 1.9885 -1.7615 -0.8779 -0.8059 -0.508 -0.5983 2 3 6 6 16 -0.3192 -0.0346 0.8814 277.863 311.037 299.108 347.54 255.612 313.294 410.122 313.3 334.726 257.592 312.0194 0 670 95.7143 2
"1465" "38000073" "38002125" 1 0 0 -0.4624 -1.228 1.1246 -0.1767 0.8211 0.429 0.4265 1 3 6 8 9 -1.5951 1.8052 NA 361.594 389.497 340.907 344.091 343.459 375.071 362.674 378.907 380.279 422.084 369.8563 3 577 88.7692 3
"1466" "38000003" "38002126" 1 0 0 1.793 -0.1325 -0.756 0.5159 -0.3322 0.1932 0.0039 2 3 4 10 14.5 0.2609 -0.0695 0.6592 613.828 563.968 498.863 525.805 530.369 522.983 546.235 549.631 498.847 507.18 535.7709 3 559 79.8571 1
"1467" "38000114" "38002127" 1 1 0 -0.4624 -0.1325 -0.756 1.1314 1.5558 1.5706 -0.5614 2 4 5 5 16 -0.2131 1.7316 0.5107 383.45 354.075 424.724 398.078 436.303 402.894 469.059 436.173 357.465 398.908 406.1129 3 568 87.3846 3
"1468" "38000031" "38002128" 1 1 0 -0.4624 -1.228 -0.039 -0.1058 0.8211 0.7774 1.854 4 6 2 10 12 -0.2442 0.1182 -1.4434 608.898 568.611 591.385 649.94 556.972 649.245 582.467 538.354 531.903 571.788 584.9563 3 703 63.9091 3
"1469" "38000197" "38002129" 1 1 0 NA NA NA -0.789 -2.9095 2.5026 NA NA NA 0 0 9 -0.8064 NA NA 325.278 406.452 404.933 358.733 417.509 433.164 352.695 370.239 427.771 382.673 387.9447 2 161 64.4 1
"1470" "38000134" "38002130" 2 1 1 -0.4624 -1.228 1.1246 -1.188 0.4357 0.7774 -0.9295 2 3 0 5 16 -0.4943 0.2755 -0.8695 455.185 491.806 476.632 494.224 511.918 508.241 511.34 526.183 515.564 486.136 497.7229 NA 1169 NA NA
"1471" "38000334" "38002131" 1 1 0 0.8125 -1.228 -0.756 -0.3397 -1.3627 0.051 0.1404 1 3 0 2 16 1.0832 1.9567 0.0016 462.291 413.769 382.555 400.738 414.11 423.271 426.795 360.876 377.235 390.007 405.1647 1 338 56.3333 3
"1472" "38000143" "38002132" 0 1 1 -0.4624 1.7119 0.2927 -1.2332 -0.5635 NA NA 2 2 5 3 9 -2.1438 NA NA 360.756 348.603 344.36 356.65 318.954 321.562 344.41 296.034 330.516 339.988 336.1833 2 319 70.8889 3
"1473" "38000024" "38002135" 1 1 0 -0.4624 0.0102 0.0877 -0.0602 1.5558 0.133 0.039 3 5 2 7 12 0.1374 0.1367 -0.421 523.11 547.332 534.49 538.596 551.624 491.19 560.237 529.418 507.329 566.627 534.9953 2 1082 51.5238 3
"1474" "38000225" "38002137" 1 1 0 1.793 0.0959 0.6342 0.2315 -0.5635 -1.0075 -0.6578 2 4 6 10 9 -0.8276 -0.8641 0.3285 367.407 283.57 311.376 306.242 314.478 319.356 363.658 375.74 331.186 274.757 324.777 0 734 81.5556 1
"1475" "38000174" "38002139" 1 1 0 -0.4624 -0.4588 1.1246 0.6338 -2.9095 1.8028 -1.0729 1 2 4 6 16 -0.5137 0.4637 0.753 369.699 379.857 328.688 400.379 358.207 361.483 412.246 405.513 404.839 366.207 378.7118 0 1099 100 1
"1476" "38000143" "38002140" 0 0 0 0.703 1.5844 0.6942 -0.4592 NA -0.0394 0.719 2 4 8 1 14.5 -0.6498 NA 1.0656 315.365 317.818 324.655 318.638 346.618 320.183 299.762 397.011 315.784 353.321 330.9155 2 319 70.8889 3
"1477" "38000126" "38002141" 1 0 0 -0.4624 1.0855 0.6942 -0.5752 -0.3322 0.5653 0.0104 1 5 3 5 12 -0.3184 -0.6017 NA 502.873 482.765 534.97 452.313 469.907 488.614 500.554 433.603 496.354 460.061 482.2014 3 717 65.1818 1
"1478" "38000116" "38002142" 1 1 0 -0.4624 -1.228 1.1246 0.9331 1.5558 2.5429 -0.1441 1 1 6 6 9 -1.701 1.5717 0.9071 393.938 399.265 426.405 401.566 453.89 393.636 414.291 412.483 462.594 433.692 419.176 3 571 81.5714 1
"1479" "38000314" "38002143" 0 1 0 -0.4624 -1.228 1.1246 2.2967 0.8211 -0.2885 2.7988 1 3 4 7 14.5 -0.4554 NA NA 355.625 374.217 356.077 393.029 347.465 393.468 409.968 404.653 341.837 421.113 379.7452 1 122 100 2
"1480" "38000276" "38002144" 1 0 0 0.4017 -1.228 0.4417 -0.4814 -0.3322 0.1748 0.0256 2 5 4 5 14.5 -0.4466 0.0562 -0.2172 546.381 564.053 588.953 537.294 546.375 517.141 543.783 510.515 550.573 535.589 544.0657 3 1275 91.0714 3
"1481" "38000007" "38002145" 1 1 0 -0.4624 0.299 -0.0918 -0.7193 -0.8059 2.5078 -0.3003 4 6 6 10 16 0.9698 1.6496 0.0177 481.499 465.57 543.181 494.881 501.209 490.448 468.942 460.07 435.626 440.984 478.241 3 1359 90.6 3
"1482" "38000272" "38002146" 0 1 NA 0.8125 0.0962 -0.756 -0.338 -0.8059 0.6387 0.418 2 3 8 10 16 0.9433 -0.6043 -2.0463 502.873 475.536 439.34 423.832 473.048 438.144 493.087 433.202 467.95 517.761 466.4773 2 1095 68.4375 3
"1483" "38000256" "38002147" 1 0 0 -0.4624 -0.267 0.1413 0.7639 -0.3322 -0.5191 -0.4419 1 4 1 10 16 0.5324 0.8603 0.0672 383.883 321.017 378.559 376.729 381.684 309.407 391.923 371.242 368.585 372.844 365.5873 4 853 60.9286 3
"1484" "38000068" "38002148" 1 0 0 1.4434 0.3027 1.1246 2.7308 0.1475 0.3729 -0.474 1 4 8 10 9 -0.7335 -0.9787 -1.2848 529.269 505.569 498.855 485.268 490.723 577.804 562.563 559.078 490.27 561.965 526.1364 3 731 91.375 1
"1485" "38000186" "38002150" 1 0 0 -0.4624 -1.228 0.6342 -0.0092 -1.0693 1.2918 0.4001 2 3 5 5 9 -1.4477 0.9199 NA 367.691 394.66 382.151 363.568 377.067 368.857 371.807 370.164 336.526 379.757 371.2248 3 487 64.9333 3
"1486" "38000195" "38002153" 1 0 0 -0.4624 -1.228 0.4361 0.1702 -1.3627 -1.1715 -1.1792 NA 3 8 3 12 -0.7815 -0.8301 -1.1306 575.288 612.426 614.391 538.636 579.797 569.383 564.123 518.243 570.489 605.506 574.8282 2 1879 79.9574 1
"1487" "38000006" "38002154" 1 1 0 -0.4624 -1.228 0.4417 -0.2761 1.5558 -1.1715 0.111 2 3 10 8 16 0.8527 0.0452 0.2766 489.794 494.616 472.372 422.88 458.298 465.574 473.312 461.118 442.595 471.203 465.1762 3 1973 78.92 2
"1488" "38000110" "38002155" 1 1 0 -0.4624 -1.228 0.1368 -0.2482 -0.8059 0.1031 -0.9673 2 5 6 8 14.5 -0.2718 -0.3781 0.6895 293.915 272.594 288.405 277.548 294.731 355.768 277.4 283.375 335.537 304.23 298.3503 NA NA NA NA
"1489" "38000003" "38002156" 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 448.506 463.005 464.718 467.243 471.416 491.207 470.388 448.082 475.676 507.506 470.7747 3 559 79.8571 1
"1490" "38000204" "38002160" 1 1 0 0.8125 0.4365 0.4417 -0.0638 -1.3627 -0.3794 0.2031 1 3 4 2 14.5 0.0459 0.4922 -1.0588 581.207 547.744 561.057 532.885 544.807 579.527 542.25 543.122 568.744 551.093 555.2436 2 1069 56.2632 2
"1491" "38000039" "38002161" 1 1 1 0.8125 -1.228 -0.756 0.6428 -0.5635 0.8918 -0.2397 2 4 0 5 12 -1.2132 0.0439 -1.121 366.839 366.939 407.793 386.162 414.823 392.493 411.175 354.278 366.988 375.956 384.3446 0 859 81.8095 1
"1492" "38000287" "38002162" 1 0 0 -0.4624 -0.4588 1.1246 -0.6867 -0.3322 -0.5191 1.0916 2 4 2 10 16 0.0888 0.2474 -0.5635 587.332 529.057 586.696 568.143 546.244 582.043 622.41 557.004 569.382 554.995 570.3306 NA NA NA 1
"1493" "38000064" "38002163" 1 0 0 3.0521 -0.3264 0.4836 -0.1317 -0.3322 -0.3744 0.1018 2 3 10 10 12 -0.667 -0.9377 NA 459.003 452.72 423.981 434.49 421.056 430.236 469.642 449.193 425.296 455.602 442.1219 1 690 81.1765 2
"1494" "38000054" "38002164" 1 0 0 0.703 -1.228 0.6942 1.0846 -1.3627 0.4067 -0.5178 3 3 6 8 12 -0.5893 -0.4709 -0.7155 538.718 518.23 494.338 493.852 509.66 497.018 506.555 507.048 489.827 522.75 507.7996 3 1193 88.3704 3
"1495" "38000326" "38002166" 0 1 1 -0.4624 0.379 -0.756 -0.3397 1.5558 0.602 0.1778 1 3 2 8 16 0.0387 1.8235 0.0726 446.543 452.146 365.247 423.433 450.985 448.598 434.448 412.472 467.229 470.21 437.1311 1 282 94 1
"1496" "38000174" "38002167" 1 0 1 1.4434 1.2028 0.6942 0.8311 0.8211 0.5653 1.1998 1 1 10 4 12 0.0452 -0.3209 NA 442.134 425.355 428.768 459.439 434.973 424.173 438.915 459.043 458.203 488.026 445.9029 0 1099 100 1
"1497" "38000189" "38002170" 1 1 0 1.4434 0.299 -1.4563 -0.3308 -1.3627 1.4193 0.1464 3 6 8 5 6 -2.0817 0.83 0.1901 359.85 389.119 376.321 383.389 417.969 407.063 412.83 444.523 329.797 392.081 391.2942 0 1161 74.9032 1
"1498" "38000268" "38002172" 1 0 0 -0.4624 -1.228 1.1246 0.3519 1.5558 0.5653 -0.5529 1 1 0 2 14.5 -0.5479 0.2296 0.007 513.12 505.556 479.842 495.832 512.361 488.233 450.787 476.229 441.839 466.227 483.0026 3 759 54.2143 1
"1499" "38000346" "38002173" 0 0 0 1.4434 -0.1325 1.1246 2.7562 -0.3322 0.1031 0.5154 1 1 0 6 16 0.2155 -0.7903 0.3628 412.382 365.022 412.965 444.786 385.752 453.413 433.766 451.711 406.045 438.899 420.4741 0 526 52.6 2
"1500" "38000066" "38002174" 1 1 0 -0.4624 -1.228 -0.756 -0.3128 -0.3322 0.8251 -0.2819 3 4 1 6 12 -0.7005 0.0583 NA 477.813 500.745 532.086 512.294 475.393 477.197 495.95 498.5 507.887 531.653 500.9518 3 NA NA 2
"1501" "38000239" "38002175" 1 0 0 -0.4624 -1.228 1.1246 0.8759 1.5558 0.429 -0.5075 1 1 8 4 9 -1.5992 1.8971 NA 395.559 416.274 441.313 339.959 396.226 368.796 408.914 364.179 417.001 386.17 393.4391 3 924 100 1
"1502" "38000242" "38002178" 1 1 1 1.793 1.2095 -0.756 -0.4861 -1.0693 0.051 -0.9093 1 4 0 6 9 -1.4597 -0.232 -1.0273 448.682 400.41 417.783 394.104 444.86 435.776 416.222 388.896 475.798 413.189 423.572 3 862 100 3
"1503" "38000025" "38002179" 2 1 NA -0.4624 0.5504 1.1246 0.1837 -1.7015 2.6149 -0.2693 3 5 5 8 16 0.6853 1.6917 -0.2578 512.953 468.679 478.424 500.137 498.798 504.183 501.719 416.023 470.161 462.35 481.3427 4 1428 86.5455 2
"1504" "38000280" "38002180" 1 1 0 1.4434 0.2939 0.1024 -0.7913 -2.9095 -0.508 -2.8059 1 1 3 3 16 -0.9692 1.6959 NA 417.875 355.308 306.368 356.05 405.454 348.539 395.047 356.528 388.889 345.171 367.5229 4 376 100 2
"1505" "38000183" "38002181" 1 1 0 -0.4624 -1.228 -0.756 -0.338 -0.1002 0.4067 1.1119 2 5 1 10 9 -1.8453 1.8204 0.8855 362.391 354.855 285.888 321.846 325.604 385.374 344.539 355.62 366.53 353.875 345.6522 3 1132 87.0769 1
"1506" "38000329" "38002182" 1 0 0 1.4434 0.1361 -1.5386 0.6428 -0.1002 0.051 0.0623 3 4 3 5 16 0.0647 0.6862 0.0978 501.913 464.464 506.849 488.061 469.496 495.802 465.166 522.618 505.818 496.488 491.6675 2 1333 100 2
"1507" "38000091" "38002183" 1 1 0 1.4434 0.4253 -0.039 -0.418 1.5558 2.5078 -1.0214 1 6 6 5 16 1.1877 1.6539 0.0479 444.633 421.965 383.6 455.714 412.406 446.074 480.396 479.46 477.6 458.484 446.0332 1 791 83.2632 1
"1508" "38000253" "38002184" 1 0 0 0.8125 0.0102 1.1246 0.6622 -2.9095 0.6387 -0.6554 1 1 10 6 14.5 -0.657 -1.1093 -0.4191 477.573 474.941 463.684 490.571 480.247 465.441 486.437 447.94 505.917 535.353 482.8104 4 399 57 3
"1509" "38000134" "38002186" 1 0 0 -0.4624 -1.228 0.4361 1.1073 0.8211 -0.1172 0.1155 2 4 1 5 16 1.5323 -0.784 0.8895 427.041 473.894 433.386 506.571 428.444 405.972 457.886 463.083 462.435 451.665 451.0377 NA 1169 NA NA
"1510" "38000109" "38002187" 0 0 1 -0.4624 -0.5168 1.1246 -0.2482 NA NA NA NA NA 10 10 16 -0.9821 NA NA 350.952 322.669 346.286 339.161 326.496 321.463 367.124 332.02 314.368 325.462 334.6001 NA NA NA NA
"1511" "38000057" "38002188" 1 0 0 -0.4624 -1.228 1.1246 0.8759 -0.5635 -0.9158 -1.18 1 1 2 3 12 -0.2479 -0.48 -0.2925 615.573 610.783 628.372 623.658 628.971 636.284 612.161 651.997 643.541 636.032 628.7372 4 240 19.2 3
"1512" "38000268" "38002190" 1 1 0 -0.4624 -1.228 0.4417 0.3279 0.4357 -0.1172 -0.336 2 4 0 5 12 -1.1634 -0.1626 -0.4221 530.989 493.702 476.406 519.828 513.445 475.529 515.294 479.221 500.989 471.328 497.6731 3 759 54.2143 1
"1513" "38000003" "38002191" 1 0 0 -0.4624 1.0278 1.1246 0.5428 -0.3322 0.8174 -0.2392 1 1 0 0 12 -1.3069 -2.6489 0.5482 422.283 415.824 371.263 427.758 360.678 338.206 391.835 400.136 409.128 370.897 390.8008 3 559 79.8571 1
"1514" "38000220" "38002192" 1 1 0 -0.4624 0.2289 -0.756 -0.338 -2.9095 -0.0394 0.5477 2 3 0 5 14.5 -0.531 -1.1306 -0.5345 516.296 546.537 544.256 529.872 529.324 571.852 519.588 586.938 527.036 557.877 542.9576 0 670 95.7143 2
"1515" "38000171" "38002193" 1 0 0 -0.4624 0.379 0.4417 0.1999 -0.5635 -0.0423 -0.6799 3 4 1 9 16 -0.0273 0.2169 -0.1101 484.067 503.242 515.182 504.858 531.683 515.157 498.459 490.933 533.607 496.475 507.3663 3 2000 88.8889 2
"1516" "38000209" "38002194" 1 0 0 -0.4624 -1.228 0.6942 -0.5996 0.1475 1.1287 -0.7916 2 6 0 4 12 -1.093 -0.6964 -1.272 557.555 531.575 571.617 535.183 534.048 527.732 499.973 578.546 492.246 515.398 534.3873 2 1111 100 3
"1517" "38000232" "38002196" 1 0 0 -0.4624 -1.228 0.4938 2.7308 -0.3322 1.2595 0.2434 3 4 10 10 16 0.5851 1.1193 -0.405 376.361 402.911 394.758 399.4 355.147 427.633 356.691 378.997 445.296 393.416 393.061 2 1001 83.4167 1
"1518" "38000324" "38002197" 1 0 0 -0.4624 1.0319 -1.1108 0.1689 1.5558 NA NA 1 3 0 2 12 -0.7596 NA NA 450.126 442.619 473.32 494.127 454.462 493.587 461.517 465.245 525.596 514.33 477.4929 2 778 100 1
"1519" "38000176" "38002199" 1 1 0 -0.4624 -1.228 0.4361 1.4872 -0.1002 NA -0.2996 4 6 2 5 NA -1.0546 1.4745 NA 369.054 380.493 416.833 384.724 346.275 344.335 400.983 421.49 419.767 385.219 386.9173 0 1197 88.6667 2
"1520" "38000324" "38002200" 0 1 0 0.8125 0.6615 0.4417 2.4581 -1.0693 1.0508 0.7585 2 2 2 10 12 0.028 0.1063 1.6757 517.927 429.576 508.349 480.581 508.645 482.771 480.111 480.015 451.068 471.026 481.0069 2 778 100 1
"1521" "38000313" "38002202" 1 0 0 -0.4624 -1.228 0.1368 1.0491 0.8211 -1.2286 0.7087 2 3 5 5 16 0.5181 -0.8029 -2.2277 571.521 584.466 577.833 581.006 558.232 610.602 623.543 574.177 571.642 571.152 582.4174 4 683 62.0909 3
"1522" "38000142" "38002204" 1 0 0 1.4434 1.5201 -1.2684 -0.8052 -2.9095 -2.382 -1.1568 1 1 5 1 16 1.409 -0.6929 -2.3478 556.599 575.722 514.3 542.739 542.698 560.252 589.476 535.283 585.947 536.706 553.9722 3 325 59.0909 3
"1523" "38000327" "38002205" 1 0 0 -0.4624 -1.228 1.1246 0.8759 0.8211 0.1931 -0.7197 3 5 2 7 16 1.1411 1.6125 -0.4764 609.114 595.238 636.507 553.015 591.763 584.446 629.468 669.743 633.351 596.456 609.9101 3 109 6.8125 2
"1524" "38000018" "38002206" 1 1 0 -0.4624 -0.3264 0.1368 1.4872 0.4357 0.7889 1.7586 2 3 4 2 16 0.5039 -0.3668 -0.9232 391.06 409.338 429.529 423.945 426.303 421.347 414.134 389.326 423.34 402.486 413.0808 0 249 100 2
"1525" "38000183" "38002208" 1 1 0 -0.4624 0.5236 0.4938 0.0977 -1.7015 2.5078 -0.8505 2 5 10 5 16 1.361 -0.3826 0.0124 520.141 475.731 495.271 465.2 486.998 484.146 521.666 474.833 540.101 450.172 491.4259 3 1132 87.0769 1
"1526" "38000140" "38002209" 1 1 0 -0.4624 -1.228 -0.756 -0.3309 -0.3322 1.1606 -0.6382 2 3 3 2 14.5 0.5396 -0.577 -0.8043 498.129 484.133 484.102 491.397 463.439 465.059 448.974 486.334 443.33 509.966 477.4863 2 1779 100 2
"1527" "38000305" "38002210" 1 1 0 -0.4624 -1.228 1.1246 0.8759 0.4357 0.905 1.4765 1 3 3 6 16 0.8038 0.3921 -0.7452 525.606 493.316 520.828 522.449 502.802 528.705 522.556 543.492 493.567 585.45 523.8771 1 773 64.4167 1
"1528" "38000174" "38002211" 0 1 0 -0.4624 -0.3264 0.3308 0.1564 -2.1346 0.6647 -0.2462 2 4 0 10 16 0.5843 -0.3718 0.0479 375.673 393.835 417.665 431.859 404.809 398.567 418.904 381.294 436.362 443.231 410.2199 0 1099 100 1
"1529" "38000185" "38002212" 1 1 0 -0.4624 0.2652 0.4938 -0.1217 -2.1346 0.1932 -0.4004 2 2 1 3 12 -0.7643 -0.4096 -0.0096 479.419 441.102 514.796 474.104 444.79 477.807 497.644 454.198 452.019 467.118 470.2997 2 486 100 3
"1530" "38000242" "38002213" 1 1 0 -0.4624 0.8342 -0.756 -0.3485 -1.7015 -0.0394 -0.4461 2 5 4 6 12 -0.5482 0.3407 1.4548 415.963 420.934 440.085 441.289 451.284 440.743 417.061 424.257 464.484 463.936 438.0036 3 862 100 3
"1531" "38000139" "38002215" 1 1 0 -0.4624 -1.228 0.6942 -0.0446 0.8211 0.051 0.7437 4 6 4 8 16 1.1824 1.646 0.7237 524.793 518.512 531.414 554.732 560.654 535.951 589.438 498.92 553.973 497.773 536.616 3 572 71.5 3
